electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,carbon_intensity,month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
0.22,0.22,0.22,0.22,18.3,78.0,0.0,0.0,0.17046855,8,22,1,0,,,,1.2637666,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.3,78.0,0.0,0.0,0.15631258,8,23,1,0,,,,2.2306166,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.3,81.0,0.0,0.0,0.13588741,8,24,1,0,,,,1.263,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,17.8,84.0,0.0,0.0,0.1280677,8,1,2,0,,,,0.25495,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.3,78.0,0.0,0.0,0.1285225,8,2,2,0,,,,0.24846667,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,17.2,81.0,0.0,0.0,0.12293941,8,3,2,0,,,,0.28611666,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,17.2,84.0,0.0,0.0,0.12372019,8,4,2,0,,,,0.2902,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,17.2,84.0,0.0,0.0,0.12862471,8,5,2,0,,,,0.3257,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,17.8,78.0,17.0,100.0,0.13603885,8,6,2,0,,,,0.30123332,0.0,0.0,0.0,7.8166666
0.22,0.22,0.54,0.22,18.9,75.0,188.0,438.0,0.15182649,8,7,2,0,,,,0.44341666,0.0,0.0,0.0,31.445833
0.22,0.22,0.54,0.22,20.0,70.0,401.0,625.0,0.16784854,8,8,2,0,,,,0.6433333,0.0,0.0,0.0,99.28333
0.22,0.22,0.22,0.22,21.7,61.0,609.0,736.0,0.1798351,8,9,2,0,,,,0.81381667,0.0,0.0,0.0,226.57083
0.22,0.54,0.22,0.22,21.7,66.0,772.0,793.0,0.18035902,8,10,2,0,,,,0.53078336,0.0,0.0,0.0,372.5
0.22,0.54,0.22,0.22,22.2,64.0,891.0,810.0,0.18698144,8,11,2,0,,,,1.1692333,0.0,0.0,0.0,501.45
0.22,0.54,0.22,0.22,22.2,64.0,952.0,815.0,0.1928982,8,12,2,0,,,,0.48268333,0.0,0.0,0.0,594.9083
0.22,0.54,0.22,0.22,21.7,68.0,955.0,819.0,0.1996825,8,13,2,0,,,,1.33445,0.0,0.0,0.0,644.1458
0.22,0.54,0.22,0.22,21.7,66.0,896.0,812.0,0.20017584,8,14,2,0,,,,1.5922,0.0,0.0,0.0,651.0417
0.22,0.22,0.22,0.22,21.7,68.0,779.0,771.0,0.20570453,8,15,2,0,,,,2.0638666,0.0,0.0,0.0,618.19586
0.54,0.22,0.22,0.54,21.7,68.0,615.0,680.0,0.21330336,8,16,2,0,,,,2.0493834,0.0,0.0,0.0,541.2792
0.54,0.22,0.22,0.54,20.6,70.0,385.0,438.0,0.22198917,8,17,2,0,,,,2.19845,0.0,0.0,0.0,415.00833
0.54,0.22,0.22,0.54,19.4,79.0,189.0,199.0,0.22708718,8,18,2,0,,,,1.36595,0.0,0.0,0.0,237.68333
0.54,0.22,0.22,0.54,18.9,75.0,13.0,71.0,0.21985929,8,19,2,0,,,,2.02715,0.0,0.0,0.0,8.625
0.54,0.22,0.22,0.54,18.9,75.0,0.0,0.0,0.21403004,8,20,2,0,,,,1.2350667,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,81.0,0.0,0.0,0.2042864,8,21,2,0,,,,1.3295667,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,81.0,0.0,0.0,0.19087927,8,22,2,0,,,,1.4682833,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,81.0,0.0,0.0,0.16755134,8,23,2,0,,,,0.80123335,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,17.8,84.0,0.0,0.0,0.13903761,8,24,2,0,,,,1.0259084,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,0.1283244,8,1,3,0,,,,1.5454,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,0.12524563,8,2,3,0,,,,0.24611667,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,75.0,0.0,0.0,0.12526178,8,3,3,0,,,,0.24658333,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,18.9,70.0,0.0,0.0,0.124736734,8,4,3,0,,,,0.27951667,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,19.4,66.0,0.0,0.0,0.12786098,8,5,3,0,,,,0.28998333,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,20.0,63.0,4.0,0.0,0.13398606,8,6,3,0,,,,0.32435,0.0,0.0,0.0,0.6375
0.22,0.22,0.54,0.22,19.4,66.0,116.0,83.0,0.14996739,8,7,3,0,,,,0.2975,0.0,0.0,0.0,23.191668
0.22,0.22,0.54,0.22,20.0,63.0,269.0,114.0,0.17096616,8,8,3,0,,,,0.41101667,0.0,0.0,0.0,93.82083
0.22,0.22,0.22,0.22,21.1,59.0,442.0,239.0,0.18427971,8,9,3,0,,,,0.252,0.0,0.0,0.0,222.79584
0.22,0.54,0.22,0.22,21.1,68.0,771.0,710.0,0.20126699,8,10,3,0,,,,0.25775,0.0,0.0,0.0,370.6125
0.22,0.54,0.22,0.22,21.7,63.0,891.0,810.0,0.20784968,8,11,3,0,,,,0.26226667,0.0,0.0,0.0,496.36667
0.22,0.54,0.22,0.22,22.2,59.0,952.0,815.0,0.214958,8,12,3,0,,,,0.89743334,0.0,0.0,0.0,593.45
0.22,0.54,0.22,0.22,22.2,61.0,949.0,819.0,0.22032925,8,13,3,0,,,,1.9614834,0.0,0.0,0.0,644.675
0.22,0.54,0.22,0.22,21.7,66.0,890.0,813.0,0.22272925,8,14,3,0,,,,1.5503167,0.0,0.0,0.0,645.65
0.22,0.22,0.22,0.22,21.1,71.0,780.0,772.0,0.22537656,8,15,3,0,,,,1.9515667,0.0,0.0,0.0,608.45416
0.54,0.22,0.22,0.54,20.6,73.0,615.0,693.0,0.22761942,8,16,3,0,,,,2.4636166,0.0,0.0,0.0,533.4083
0.54,0.22,0.22,0.54,20.6,70.0,420.0,570.0,0.22885732,8,17,3,0,,,,2.3824334,0.0,0.0,0.0,407.99167
0.54,0.22,0.22,0.54,20.0,70.0,219.0,289.0,0.22358394,8,18,3,0,,,,1.5748,0.0,0.0,0.0,230.2625
0.54,0.22,0.22,0.54,19.4,76.0,14.0,99.0,0.2154159,8,19,3,0,,,,1.8739,0.0,0.0,0.0,4.991667
0.54,0.22,0.22,0.54,18.9,78.0,0.0,0.0,0.20531225,8,20,3,0,,,,1.4388833,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,0.19621275,8,21,3,0,,,,1.0753833,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,0.18663158,8,22,3,0,,,,0.9546833,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.3,87.0,0.0,0.0,0.16577256,8,23,3,0,,,,1.1429833,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,0.14133562,8,24,3,0,,,,0.458125,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,17.8,84.0,0.0,0.0,0.13168438,8,1,4,0,,,,0.25266665,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,17.8,84.0,0.0,0.0,0.13091223,8,2,4,0,,,,0.25285,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.3,81.0,0.0,0.0,0.12938361,8,3,4,0,,,,0.25668332,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,17.8,80.0,0.0,0.0,0.12869218,8,4,4,0,,,,0.29468334,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,17.8,80.0,0.0,0.0,0.13489437,8,5,4,0,,,,0.29443333,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,18.3,78.0,15.0,70.0,0.14174654,8,6,4,0,,,,0.32125,0.0,0.0,0.0,0.20833333
0.22,0.22,0.54,0.22,19.4,73.0,100.0,42.0,0.15178755,8,7,4,0,,,,0.8206667,0.0,0.0,0.0,20.4375
0.22,0.22,0.54,0.22,20.6,68.0,221.0,45.0,0.16671626,8,8,4,0,,,,0.37295,0.0,0.0,0.0,85.833336
0.22,0.22,0.22,0.22,20.0,73.0,291.0,58.0,0.18616396,8,9,4,0,,,,0.3608,0.0,0.0,0.0,216.39166
0.22,0.54,0.22,0.22,20.6,70.0,705.0,491.0,0.20004381,8,10,4,0,,,,0.8186833,0.0,0.0,0.0,360.17084
0.22,0.54,0.22,0.22,21.7,66.0,856.0,685.0,0.2087537,8,11,4,0,,,,0.8965,0.0,0.0,0.0,486.3
0.22,0.54,0.22,0.22,21.7,66.0,917.0,701.0,0.21087544,8,12,4,0,,,,0.90061665,0.0,0.0,0.0,575.68335
0.22,0.54,0.22,0.22,21.7,63.0,924.0,741.0,0.21402867,8,13,4,0,,,,1.12115,0.0,0.0,0.0,624.9125
0.22,0.54,0.22,0.22,21.7,63.0,877.0,764.0,0.21582389,8,14,4,0,,,,1.6426834,0.0,0.0,0.0,626.86664
0.22,0.22,0.22,0.22,21.7,68.0,773.0,772.0,0.21734078,8,15,4,0,,,,2.0021,0.0,0.0,0.0,592.6458
0.54,0.22,0.22,0.54,21.1,68.0,609.0,693.0,0.21607946,8,16,4,0,,,,2.3214834,0.0,0.0,0.0,516.23334
0.54,0.22,0.22,0.54,21.1,71.0,421.0,564.0,0.21462327,8,17,4,0,,,,2.9646833,0.0,0.0,0.0,389.775
0.54,0.22,0.22,0.54,21.1,66.0,223.0,283.0,0.210543,8,18,4,0,,,,2.0058668,0.0,0.0,0.0,220.02916
0.54,0.22,0.22,0.54,20.0,70.0,12.0,93.0,0.2018401,8,19,4,0,,,,1.82565,0.0,0.0,0.0,5.3875
0.54,0.22,0.22,0.54,19.4,79.0,0.0,0.0,0.20058522,8,20,4,0,,,,1.5773,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,81.0,0.0,0.0,0.18436982,8,21,4,0,,,,3.0158,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,81.0,0.0,0.0,0.16820168,8,22,4,0,,,,1.5083833,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,19.4,76.0,0.0,0.0,0.15477811,8,23,4,0,,,,1.4875833,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.0,76.0,0.0,0.0,0.13546747,8,24,4,0,,,,0.55819166,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,0.12516423,8,1,5,0,,,,0.2452,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,0.12206979,8,2,5,0,,,,1.14395,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,78.0,0.0,0.0,0.11901966,8,3,5,0,,,,0.23936667,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,18.9,78.0,0.0,0.0,0.119572766,8,4,5,0,,,,0.23985,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,18.3,81.0,0.0,0.0,0.122675195,8,5,5,0,,,,0.28238332,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,18.9,78.0,16.0,106.0,0.1279644,8,6,5,0,,,,0.84213334,0.0,0.0,0.0,2.1291666
0.22,0.22,0.54,0.22,20.0,73.0,189.0,452.0,0.12922922,8,7,5,0,,,,0.57025,0.0,0.0,0.0,25.108334
0.22,0.22,0.54,0.22,21.7,66.0,400.0,629.0,0.14258432,8,8,5,0,,,,1.3216166,0.0,0.0,0.0,81.1375
0.22,0.22,0.22,0.22,22.8,66.0,603.0,735.0,0.153312,8,9,5,0,,,,0.2413,0.0,0.0,0.0,204.20833
0.22,0.54,0.22,0.22,23.3,64.0,766.0,792.0,0.17414947,8,10,5,0,,,,1.6513667,0.0,0.0,0.0,342.87082
0.22,0.54,0.22,0.22,23.3,64.0,885.0,810.0,0.18161266,8,11,5,0,,,,0.24345,0.0,0.0,0.0,464.60834
0.22,0.54,0.22,0.22,22.8,66.0,947.0,815.0,0.18294658,8,12,5,0,,,,2.34975,0.0,0.0,0.0,553.4375
0.22,0.54,0.22,0.22,22.8,68.0,949.0,819.0,0.18484099,8,13,5,0,,,,1.1216667,0.0,0.0,0.0,604.50415
0.22,0.54,0.22,0.22,22.8,68.0,890.0,813.0,0.18788949,8,14,5,0,,,,3.5453,0.0,0.0,0.0,618.7125
0.22,0.22,0.22,0.22,22.8,68.0,774.0,766.0,0.19126114,8,15,5,0,,,,2.1092834,0.0,0.0,0.0,586.80835
0.54,0.22,0.22,0.4,22.8,61.0,602.0,675.0,0.18843031,8,16,5,0,,,,3.4137166,0.0,0.0,0.0,499.025
0.54,0.22,0.22,0.4,21.7,68.0,397.0,552.0,0.19303958,8,17,5,0,,,,2.1117334,0.0,0.0,0.0,368.87918
0.54,0.22,0.22,0.4,21.1,71.0,213.0,277.0,0.19844452,8,18,5,0,,,,1.8719,0.0,0.0,0.0,192.73334
0.54,0.22,0.22,0.4,20.6,73.0,11.0,87.0,0.19506107,8,19,5,0,,,,2.2264833,0.0,0.0,0.0,4.3125
0.54,0.22,0.22,0.4,20.6,75.0,0.0,0.0,0.1915999,8,20,5,0,,,,0.88895,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.6,75.0,0.0,0.0,0.18383683,8,21,5,0,,,,2.2212167,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.0,84.0,0.0,0.0,0.17171,8,22,5,0,,,,1.1846666,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.0,78.0,0.0,0.0,0.15663937,8,23,5,0,,,,1.8266833,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.0,81.0,0.0,0.0,0.14575125,8,24,5,0,,,,0.8171167,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.0,76.0,0.0,0.0,0.14307465,8,1,6,0,,,,0.3402,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.0,76.0,0.0,0.0,0.13723727,8,2,6,0,,,,0.33856666,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,19.4,84.0,0.0,0.0,0.13650195,8,3,6,0,,,,0.33631667,0.0,0.0,0.0,0.0
0.22,0.22,0.4,0.22,18.9,84.0,0.0,0.0,0.13243666,8,4,6,0,,,,0.33263335,0.0,0.0,0.0,0.0
0.22,0.22,0.4,0.22,18.9,84.0,0.0,0.0,0.13084233,8,5,6,0,,,,0.33343333,0.0,0.0,0.0,0.0
0.22,0.22,0.4,0.22,19.4,81.0,13.0,98.0,0.129846,8,6,6,0,,,,0.32356668,0.0,0.0,0.0,0.0
0.22,0.22,0.4,0.22,20.6,78.0,188.0,425.0,0.13016497,8,7,6,0,,,,1.4010167,0.0,0.0,0.0,15.591666
0.22,0.22,0.4,0.22,22.2,71.0,395.0,629.0,0.14210795,8,8,6,0,,,,0.59571666,0.0,0.0,0.0,74.395836
0.22,0.22,0.22,0.22,23.9,62.0,602.0,712.0,0.15784699,8,9,6,0,,,,1.63325,0.0,0.0,0.0,201.325
0.22,0.4,0.22,0.22,23.3,71.0,721.0,591.0,0.177663,8,10,6,0,,,,2.0594666,0.0,0.0,0.0,338.50833
0.22,0.4,0.22,0.22,24.4,64.0,885.0,787.0,0.18359366,8,11,6,0,,,,1.1735834,0.0,0.0,0.0,458.63333
0.22,0.4,0.22,0.22,23.3,69.0,947.0,815.0,0.18947703,8,12,6,0,,,,3.1045334,0.0,0.0,0.0,548.07086
0.22,0.4,0.22,0.22,23.3,66.0,943.0,783.0,0.1925325,8,13,6,0,,,,0.24978334,0.0,0.0,0.0,599.95416
0.22,0.4,0.22,0.22,22.8,71.0,833.0,606.0,0.19742894,8,14,6,0,,,,1.9863,0.0,0.0,0.0,609.49164
0.22,0.22,0.22,0.22,22.8,71.0,768.0,747.0,0.20194879,8,15,6,0,,,,2.5148833,0.0,0.0,0.0,579.7792
0.4,0.22,0.22,0.4,22.2,73.0,611.0,687.0,0.20801513,8,16,6,0,,,,2.7122166,0.0,0.0,0.0,496.74167
0.4,0.22,0.22,0.4,22.2,68.0,416.0,467.0,0.20938218,8,17,6,0,,,,3.7848,0.0,0.0,0.0,361.375
0.4,0.22,0.22,0.4,21.1,68.0,145.0,66.0,0.21310383,8,18,6,0,,,,3.7607334,0.0,0.0,0.0,187.90416
0.4,0.22,0.22,0.4,20.6,73.0,6.0,20.0,0.2144585,8,19,6,0,,,,0.7412,0.0,0.0,0.0,2.8583333
0.4,0.22,0.22,0.4,20.6,75.0,0.0,0.0,0.20636508,8,20,6,0,,,,0.90463334,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.6,78.0,0.0,0.0,0.19886456,8,21,6,0,,,,0.91426665,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.6,78.0,0.0,0.0,0.18619432,8,22,6,0,,,,3.7683666,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.0,84.0,0.0,0.0,0.16880852,8,23,6,0,,,,3.8286834,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,84.0,0.0,0.0,0.14337517,8,24,6,0,,,,1.4850583,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.0,81.0,0.0,0.0,0.13907069,8,1,7,0,,,,0.6343,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,19.4,84.0,0.0,0.0,0.13652675,8,2,7,0,,,,0.33941665,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,19.4,84.0,0.0,0.0,0.13285539,8,3,7,0,,,,0.3411,0.0,0.0,0.0,0.0
0.22,0.22,0.4,0.22,19.4,81.0,0.0,0.0,0.13272731,8,4,7,0,,,,0.33128333,0.0,0.0,0.0,0.0
0.22,0.22,0.4,0.22,19.0,83.0,0.0,0.0,0.13846588,8,5,7,0,,,,0.33165,0.0,0.0,0.0,0.0
0.22,0.22,0.4,0.22,19.4,81.0,6.0,0.0,0.14351428,8,6,7,0,,,,0.3226,0.0,0.0,0.0,0.0
0.22,0.22,0.4,0.22,19.4,81.0,48.0,0.0,0.15736786,8,7,7,0,,,,0.32455,0.0,0.0,0.0,13.020833
0.22,0.22,0.4,0.22,20.0,81.0,103.0,0.0,0.17097731,8,8,7,0,,,,0.33438334,0.0,0.0,0.0,72.1875
0.22,0.22,0.22,0.22,20.6,78.0,285.0,58.0,0.18217075,8,9,7,0,,,,1.8986334,0.0,0.0,0.0,199.17917
0.22,0.4,0.22,0.22,21.7,73.0,506.0,195.0,0.19405279,8,10,7,0,,,,1.5224833,0.0,0.0,0.0,337.23334
0.22,0.4,0.22,0.22,23.3,66.0,867.0,697.0,0.2086891,8,11,7,0,,,,1.1283,0.0,0.0,0.0,457.82083
0.22,0.4,0.22,0.22,22.8,71.0,935.0,791.0,0.20866492,8,12,7,0,,,,1.5307167,0.0,0.0,0.0,545.89166
0.22,0.4,0.22,0.22,22.8,68.0,937.0,795.0,0.20987625,8,13,7,0,,,,1.9788166,0.0,0.0,0.0,595.1583
0.22,0.4,0.22,0.22,22.2,71.0,885.0,813.0,0.21746278,8,14,7,0,,,,3.8826833,0.0,0.0,0.0,612.4792
0.22,0.22,0.22,0.22,21.7,73.0,768.0,766.0,0.22057636,8,15,7,0,,,,3.2689166,0.0,0.0,0.0,585.2167
0.4,0.22,0.22,0.54,21.1,76.0,604.0,544.0,0.22257946,8,16,7,0,,,,4.0649166,0.0,0.0,0.0,505.375
0.4,0.22,0.22,0.54,20.0,81.0,204.0,46.0,0.21970803,8,17,7,0,,,,3.0569167,0.0,0.0,0.0,373.95834
0.4,0.22,0.22,0.54,19.4,84.0,104.0,0.0,0.2166749,8,18,7,0,,,,2.6119332,0.0,0.0,0.0,202.18333
0.4,0.22,0.22,0.54,18.9,84.0,4.0,0.0,0.21404791,8,19,7,0,,,,1.7332916,0.0,0.0,0.0,2.0416667
0.4,0.22,0.22,0.54,18.3,87.0,0.0,0.0,0.21396871,8,20,7,0,,,,2.3721166,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.3,87.0,0.0,0.0,0.21528786,8,21,7,0,,,,2.2323167,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.3,90.0,0.0,0.0,0.19411258,8,22,7,0,,,,2.0672166,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.0,78.0,0.0,0.0,0.1787916,8,23,7,0,,,,0.55193335,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.3,84.0,0.0,0.0,0.16440812,8,24,7,0,,,,1.5736083,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,84.0,0.0,0.0,0.15335022,8,1,1,0,,,,0.2454,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.3,84.0,0.0,0.0,0.15209745,8,2,1,0,,,,0.24298333,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.3,87.0,0.0,0.0,0.14708136,8,3,1,0,,,,0.24105,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,18.9,84.0,0.0,0.0,0.14995357,8,4,1,0,,,,1.3421333,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,18.3,84.0,0.0,0.0,0.15213573,8,5,1,0,,,,0.24066667,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,18.9,81.0,3.0,0.0,0.1630286,8,6,1,0,,,,0.27107915,0.0,0.0,0.0,0.43333334
0.22,0.22,0.54,0.22,19.4,79.0,51.0,0.0,0.17684051,8,7,1,0,,,,1.65405,0.0,0.0,0.0,7.608333
0.22,0.22,0.54,0.22,20.6,75.0,131.0,0.0,0.19228405,8,8,1,0,,,,0.28448334,0.0,0.0,0.0,70.32083
0.22,0.22,0.22,0.22,20.6,75.0,462.0,262.0,0.20368925,8,9,1,0,,,,0.24361667,0.0,0.0,0.0,199.6875
0.22,0.54,0.22,0.22,21.1,73.0,699.0,562.0,0.20869431,8,10,1,0,,,,0.24693333,0.0,0.0,0.0,339.82083
0.22,0.54,0.22,0.22,21.7,70.0,885.0,787.0,0.21043988,8,11,1,0,,,,0.25441667,0.0,0.0,0.0,463.50833
0.22,0.54,0.22,0.22,21.7,68.0,941.0,815.0,0.21150778,8,12,1,0,,,,0.26265,0.0,0.0,0.0,548.85834
0.22,0.54,0.22,0.22,22.2,68.0,944.0,820.0,0.21412846,8,13,1,0,,,,1.7156167,0.0,0.0,0.0,600.2292
0.22,0.54,0.22,0.22,21.7,73.0,885.0,813.0,0.21249245,8,14,1,0,,,,2.2437167,0.0,0.0,0.0,615.2125
0.22,0.22,0.22,0.22,21.7,70.0,762.0,766.0,0.20875533,8,15,1,0,,,,2.2793,0.0,0.0,0.0,585.9708
0.54,0.22,0.22,0.54,21.1,73.0,605.0,688.0,0.21254043,8,16,1,0,,,,3.4117832,0.0,0.0,0.0,507.46667
0.54,0.22,0.22,0.54,20.0,78.0,411.0,554.0,0.21491309,8,17,1,0,,,,2.7945333,0.0,0.0,0.0,374.925
0.54,0.22,0.22,0.54,19.4,79.0,212.0,260.0,0.21345364,8,18,1,0,,,,2.0758834,0.0,0.0,0.0,203.01167
0.54,0.22,0.22,0.54,18.9,78.0,7.0,70.0,0.21343854,8,19,1,0,,,,2.9143333,0.0,0.0,0.0,0.44583333
0.54,0.22,0.22,0.54,18.9,78.0,0.0,0.0,0.21494836,8,20,1,0,,,,2.9142666,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,19.4,76.0,0.0,0.0,0.20745559,8,21,1,0,,,,3.50205,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,81.0,0.0,0.0,0.19945742,8,22,1,0,,,,2.6635666,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.0,76.0,0.0,0.0,0.19176865,8,23,1,0,,,,1.1398166,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.9,75.0,0.0,0.0,0.17266275,8,24,1,0,,,,0.7814083,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.3,81.0,0.0,0.0,0.1590443,8,1,2,0,,,,0.75726664,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,18.3,84.0,0.0,0.0,0.15794882,8,2,2,0,,,,0.24348333,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,17.8,84.0,0.0,0.0,0.15844466,8,3,2,0,,,,0.2415,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,17.8,84.0,0.0,0.0,0.15813015,8,4,2,0,,,,0.24276666,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,17.2,87.0,0.0,0.0,0.16028666,8,5,2,0,,,,0.2409,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,17.8,84.0,12.0,89.0,0.1693979,8,6,2,0,,,,0.6627833,0.0,0.0,0.0,0.0
0.22,0.22,0.54,0.22,19.4,79.0,182.0,443.0,0.18675865,8,7,2,0,,,,0.43051666,0.0,0.0,0.0,6.0041666
0.22,0.22,0.54,0.22,20.0,81.0,393.0,628.0,0.19511618,8,8,2,0,,,,1.29595,0.0,0.0,0.0,72.82917
0.22,0.22,0.22,0.22,21.1,73.0,596.0,735.0,0.20761599,8,9,2,0,,,,1.0692834,0.0,0.0,0.0,209.7875
0.22,0.54,0.22,0.22,22.2,66.0,759.0,792.0,0.21281025,8,10,2,0,,,,1.4121833,0.0,0.0,0.0,357.54166
0.22,0.54,0.22,0.22,22.8,59.0,879.0,810.0,0.21706805,8,11,2,0,,,,1.8361167,0.0,0.0,0.0,485.525
0.22,0.54,0.22,0.22,22.2,64.0,941.0,797.0,0.22307545,8,12,2,0,,,,2.04715,0.0,0.0,0.0,575.8958
0.22,0.54,0.22,0.22,22.2,57.0,870.0,566.0,0.22934426,8,13,2,0,,,,2.344,0.0,0.0,0.0,627.3958
0.22,0.54,0.22,0.22,22.2,61.0,879.0,758.0,0.23087715,8,14,2,0,,,,3.2501333,0.0,0.0,0.0,637.25
0.22,0.22,0.22,0.22,22.2,59.0,729.0,668.0,0.22996509,8,15,2,0,,,,2.9589918,0.0,0.0,0.0,603.6021
0.54,0.22,0.22,0.54,22.2,59.0,584.0,638.0,0.23423359,8,16,2,0,,,,3.31085,0.0,0.0,0.0,527.2625
0.54,0.22,0.22,0.54,21.1,66.0,352.0,430.0,0.23465271,8,17,2,0,,,,2.8871,0.0,0.0,0.0,405.725
0.54,0.22,0.22,0.54,20.6,68.0,186.0,246.0,0.23686099,8,18,2,0,,,,2.82405,0.0,0.0,0.0,226.50833
0.54,0.22,0.22,0.54,19.4,70.0,5.0,62.0,0.23946969,8,19,2,0,,,,2.5994334,0.0,0.0,0.0,0.0
0.54,0.22,0.22,0.54,19.4,68.0,0.0,0.0,0.2286903,8,20,2,0,,,,1.6674,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,20.0,68.0,0.0,0.0,0.21942592,8,21,2,0,,,,1.5089667,0.0,0.0,0.0,0.0
0.22,0.22,0.22,0.22,19.4,70.0,0.0,0.0,0.20529114,8,22,2,0,,,,1.6122833,0.0,0.0,0.0,0.0
